auction_id,experiment,date,hour,device_make,platform_os,browser,response
af2ea81a-c58b-45dc-93ca-cdc7d14ec9f7,control,2020-07-10,13,Generic Smartphone,6,Chrome Mobile,0
b036a6e1-5139-4d36-9776-ee154091cf08,control,2020-07-03,15,EML-L09,6,Chrome Mobile WebView,0
b0608d11-590c-480a-8f83-3ed2a866a9f2,control,2020-07-03,15,Samsung SM-G770F,6,Samsung Internet,0
b0e71a0d-2629-48c3-982e-771193f2a53a,control,2020-07-06,4,Generic Smartphone,6,Chrome Mobile,0
b1c061db-8844-4d11-b16e-37cd421eff02,control,2020-07-08,22,Samsung SM-G973F,6,Facebook,0
b2871417-e53c-49a2-86e1-8b19ac9e57d7,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0
b32ca27f-d327-469d-999e-bd85a589f224,control,2020-07-03,15,Samsung SM-G965F,6,Facebook,0
b3c369d0-eb06-4c83-9ba6-7c9380489170,control,2020-07-07,8,Samsung SM-J330FN,6,Samsung Internet,0
b3d2dcda-723f-400f-8ddf-41b54a89579e,control,2020-07-09,18,Generic Smartphone,6,Chrome Mobile,0
b3ee40de-5ae2-42e4-a01c-7c4020aece1b,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0
b400a9af-b2ea-4f99-a646-18ca47678715,control,2020-07-08,14,Samsung SM-A202F,6,Chrome Mobile WebView,0
b4c6c6fd-43fc-4e13-a9a0-707095578e2a,control,2020-07-07,14,Generic Smartphone,6,Chrome Mobile,0
b501c220-43b8-42a5-a507-9db9bd659e96,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0
b5ea386e-eb3e-448c-aa82-ffa1e1da483e,control,2020-07-04,9,Samsung SM-G935F,6,Facebook,0
b787f03b-8eba-4fec-ba2d-e9f5fc031e75,control,2020-07-10,0,Samsung SM-G960F,6,Facebook,0
b847ef6d-7b4c-4e77-af59-a3a081d6d6e1,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0
b8fc1a6c-2da1-4183-bf32-98d2d077d9a5,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0
b9f39456-9864-4d61-a3b3-8e5c3aba5866,control,2020-07-09,12,Generic Smartphone,6,Chrome Mobile,0
bb3843f6-6177-470a-b829-92c77cb64302,control,2020-07-08,11,Samsung SM-N950F,6,Facebook,0
bbd30804-351e-4bba-a7f7-c2963373ba5b,control,2020-07-03,15,Samsung SM-A405FN,6,Samsung Internet,0
bd4e885d-20db-48f3-96eb-9f83af0c1ab4,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0
bd96e74d-d870-4784-b36f-57f17bd264b9,control,2020-07-03,15,Samsung SM-G988B,6,Chrome Mobile WebView,0
be1ef66b-c35b-4c32-bb8e-f59392eabb26,control,2020-07-09,6,Generic Smartphone,6,Chrome Mobile,0
be7862af-e28b-4acc-a3ab-8b0ea577f642,control,2020-07-04,1,Generic Smartphone,6,Chrome Mobile,0
be8b07ec-d125-4a6f-9af7-8062026cc6c2,control,2020-07-03,15,Samsung SM-G920F,6,Chrome Mobile WebView,0
bfca245e-0f53-41e9-98e5-cd1ffd7554d0,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0
c164494f-54fb-4e8f-b421-fc6b75fb783f,control,2020-07-04,10,DLI-L22,6,Facebook,0
c1802d2b-efd0-4a83-820b-905d38855ba0,control,2020-07-04,12,Generic Smartphone,6,Chrome Mobile,0
c20d3573-0ee8-476d-8044-5538b93d54a0,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0
c233ef19-b518-44cf-a2c5-9848dca243b9,control,2020-07-08,19,Generic Smartphone,6,Chrome Mobile,0
c3acae98-5c1e-4284-b0cd-0990afa95c05,control,2020-07-03,15,Samsung SM-A105FN,6,Samsung Internet,0
c3ba13d2-445c-4860-bc56-9b60b27e4698,control,2020-07-09,17,Generic Smartphone,6,Chrome Mobile,0
c3fdc4dd-d1d3-4972-b3bb-c75ebcc82417,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0
c50ab58c-e978-4cd5-8692-639bbd8521ea,control,2020-07-03,15,iPhone,5,Mobile Safari,0
c5741974-2e7f-43c0-804a-acd0839fbdf4,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0
c5b454de-4966-4153-9abe-f28808e6042b,control,2020-07-10,3,Generic Smartphone,6,Chrome Mobile,0
c5c85ca1-1af4-4384-a625-b91b13825dc8,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0
c80d0341-28c1-48ec-ad05-7c8e56c2a58b,control,2020-07-05,12,Samsung SM-G986B,6,Samsung Internet,0
c83639cd-f51b-497b-8057-b5110fbe0dea,control,2020-07-05,18,Generic Smartphone,6,Chrome Mobile,0
c8b8fe3b-fafd-4218-bbac-4ab67add85c4,control,2020-07-09,8,Generic Smartphone,6,Chrome Mobile,0
c8debff5-48be-4a6e-9a6b-eab3d676bdb8,control,2020-07-05,10,Samsung SM-G960F,6,Chrome Mobile WebView,0
c9378fed-ed99-4499-9266-94efa1896fe9,control,2020-07-04,13,Samsung SM-A530F,6,Samsung Internet,0
c93bd843-3e09-4884-9fe1-5e5483f657c8,control,2020-07-05,4,Generic Smartphone,6,Chrome Mobile,0
c9589816-924b-4c27-bdd6-d5d4a438495d,control,2020-07-08,5,Generic Smartphone,6,Chrome Mobile,0
cb5daf2f-2bcf-4410-92e9-bc9945145bfc,control,2020-07-04,11,iPhone,5,Mobile Safari,0
cbd7a5eb-9359-40f9-a8cb-eaf1788886a0,control,2020-07-04,13,Generic Smartphone,6,Chrome Mobile,0
cd603878-1076-40ed-83a7-305b833466c1,control,2020-07-09,19,Generic Smartphone,6,Chrome Mobile,0
cde53473-e0b7-4246-a173-495c8857de01,control,2020-07-07,5,Nokia undefined$2$3,6,Chrome Mobile,0
ce0175a2-7b16-4bd4-8b32-81c399a3797a,control,2020-07-05,8,Samsung SM-G935F,6,Samsung Internet,0
cf56c578-7db2-416c-9db4-af5f8a33a2c3,control,2020-07-03,15,Samsung SM-G975F,6,Facebook,0
cfa317af-d96b-4484-a5e0-252df87a28bd,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0
d03bbb85-9e22-4f66-85e9-17566ec48d04,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0
d109feb2-fe71-455f-8145-570a2556e26b,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0
d1a61007-e7b8-4a94-81f8-c301835513ec,control,2020-07-08,3,Samsung SM-A520F,6,Samsung Internet,0
d2005084-1cb7-48f2-8215-4c9c86e7e516,control,2020-07-10,6,Samsung SM-G950F,6,Facebook,0
d2640f97-16a9-471e-bcb7-8d1b7967f92e,control,2020-07-08,15,Generic Smartphone,6,Chrome Mobile,0
d2e6597d-0a21-49ec-bde7-5ad7b7c294b1,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0
d3a48882-1cf2-430c-a4ba-ccc72b671943,control,2020-07-05,17,Generic Smartphone,6,Chrome Mobile,0
d3d2f1b5-1a8a-4a45-9696-c30b3ec90eb4,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0
d75950d4-6cda-45f6-a5d9-6d6449c96059,control,2020-07-09,4,Generic Smartphone,6,Chrome Mobile,0
d771496a-fdbe-4da2-b08b-1409bd5c76e9,control,2020-07-06,9,Samsung SM-A705FN,6,Chrome Mobile WebView,0
d7753bf9-2e8a-4a9b-b88f-bb543f49e42a,control,2020-07-03,15,Samsung SM-G960F,6,Facebook,0
d87278fe-c301-4f50-b1d1-26cab3280033,control,2020-07-03,15,Samsung SM-A405FN,6,Samsung Internet,0
d89be46e-f103-46d2-8722-5571995bf13d,control,2020-07-03,15,Samsung SM-J810F,6,Chrome Mobile WebView,0
d8a0587a-1383-4e90-af4d-a9389d12bee3,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0
d9941d5c-f37a-4c6d-a05a-f6a74bfc95ec,control,2020-07-07,10,Generic Smartphone,6,Chrome Mobile,0
db258575-086d-462c-81bc-827656e1cbf1,control,2020-07-05,1,Samsung SM-G950F,6,Samsung Internet,0
db5c65d1-c584-47a9-aa0d-e22619240dd2,control,2020-07-04,9,Samsung SM-J530F,6,Samsung Internet,0
dba0e61f-f031-4f6a-9dee-669bf92da30e,control,2020-07-03,15,Samsung SM-A320FL,6,Facebook,0
dcc2ff5c-3111-42c7-9c89-d68b61601765,control,2020-07-04,20,Generic Smartphone,6,Chrome Mobile,0
dcfebfae-200f-45f9-92bd-43201663ba0a,control,2020-07-04,15,Samsung SM-G950F,6,Facebook,0
dd8c27c8-90c0-4818-9bf9-7e60dbf40068,control,2020-07-03,15,XiaoMi MI 6,6,Facebook,0
dd9d1895-93e5-49a0-94b4-2dfa020feeb4,control,2020-07-04,12,ANE-LX1,6,Facebook,0
de09926b-944f-45a9-aff0-b91d2e127d85,control,2020-07-09,20,Samsung SM-G973F,6,Facebook,0
e0eaafdf-60d5-4dac-8ef3-4ff8ad504098,control,2020-07-07,7,Nokia undefined$2$3,6,Chrome Mobile,0
e1424047-9dad-41f3-8dc6-058080597cc0,control,2020-07-04,20,X4_Soul_Infinity_Z,6,Facebook,0
e1c67cf9-e563-4442-a9e9-4d80e8396446,control,2020-07-03,15,Samsung SM-A530F,6,Samsung Internet,0
e228f569-00a2-4226-a356-0e236e24dbb2,control,2020-07-10,5,Generic Smartphone,6,Chrome Mobile,0
e3499355-c235-47af-ad5e-e98c06227867,control,2020-07-05,5,Generic Smartphone,6,Chrome Mobile,0
e3d9dd45-d1b7-4502-ab4a-d7f9f3a1c272,control,2020-07-08,19,Samsung SM-G960F,6,Chrome Mobile WebView,0
e3e1430c-21f4-4c8d-aca0-0798637bb2ce,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0
e4acb915-5c78-478b-971b-4cd649ac44d0,control,2020-07-03,15,Samsung SM-A202F,6,Samsung Internet,0
e55dde26-5c01-466e-b381-dc4e97d2836e,control,2020-07-04,14,Generic Smartphone,6,Chrome Mobile,0
e58ffe4a-df41-4b5a-a309-9b8d0ce64976,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0
e59dad8a-9176-4a11-b7c5-eab06104a848,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0
e5c2aa41-a1c4-43d7-ae4d-1560d99cadaa,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0
e6cefd2b-d5c3-43b0-b241-0dc820ef5c22,control,2020-07-10,3,Samsung SM-J330F,6,Chrome Mobile WebView,0
e7063785-87a7-46ca-89cc-6535cbedffbb,control,2020-07-09,14,Samsung SM-G973F,6,Facebook,0
e895db75-d021-44cd-89c0-583abc0a67b0,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile WebView,0
e8df0b21-3105-4f78-8797-b178e0be131c,control,2020-07-09,21,Generic Smartphone,6,Chrome Mobile,0
e926dd6a-667e-43fc-92ea-aeb2be7c8f60,control,2020-07-05,5,Generic Smartphone,6,Chrome Mobile,0
e961b5b1-0609-4da3-ad63-0922b2c83280,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0
ea52fbf9-292e-4a6a-a80a-9c0529abf866,control,2020-07-10,14,VFD 720,6,Facebook,0
eb96fa6a-7d67-4648-bad4-1b9fbcfac072,control,2020-07-06,1,Samsung SM-J600FN,6,Samsung Internet,0
ed16211b-b309-4140-a403-fbaa2d39859b,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0
edbae64e-10a1-499a-8934-45c0186c3446,control,2020-07-08,14,Generic Smartphone,6,Chrome Mobile,0
efb6a970-3a96-4d5e-a7bf-9b8a102cfab9,control,2020-07-07,7,Samsung SM-A405FN,6,Samsung Internet,0
f206808c-7580-43c4-be0d-53580214a0e2,control,2020-07-09,20,POT-LX1,6,Facebook,0
f3b0d86b-664e-4d88-9416-4351539b5a0a,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0
f3fb35f0-a937-4db9-a853-5be0af307d41,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0
f46b1c92-8e6f-4f56-82ca-2c723d3ff397,control,2020-07-03,15,Samsung SM-J330FN,6,Samsung Internet,0
f4cccd97-3fd1-40f8-bb52-dc9644b02595,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0
f4e83d3a-5213-4360-be17-a73a8a5a0e14,control,2020-07-08,20,Generic Smartphone,6,Chrome Mobile,0
f4ec2770-d327-4418-8a21-4fe96c75ae14,control,2020-07-03,15,Samsung SM-A520F,6,Samsung Internet,0
f617de1c-2091-43f3-8133-cb10499c0965,control,2020-07-05,19,Samsung SM-G973F,6,Samsung Internet,0
f74343a5-f659-4062-b237-2e4f636339cc,control,2020-07-04,7,Samsung SM-G930F,6,Samsung Internet,0
f897c7ba-ffcf-4722-a0d3-d2b60258ab6b,control,2020-07-03,15,Generic Smartphone,6,Facebook,0
f91d352a-c079-49da-81e8-9e40cb9d0dc4,control,2020-07-08,9,Samsung SM-N975F,6,Samsung Internet,0
f934ff31-f037-4ed2-b19a-ff447aea2ad3,control,2020-07-07,17,iPhone,5,Mobile Safari UI/WKWebView,0
f9526077-1c1b-4fbc-a6a0-04392075baed,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0
f9c4603c-5ccf-4470-8e63-d1edc6fe87b2,control,2020-07-07,1,Generic Smartphone,6,Chrome Mobile,0
fa05affe-6df6-47d6-836f-eb8d446ec643,control,2020-07-07,16,Generic Smartphone,6,Chrome Mobile,0
fa8ed69f-6b89-47d2-8ece-c5e1f4973207,control,2020-07-04,2,Samsung SM-G930F,6,Facebook,0
fb546a62-59f9-4d47-ae03-818e38f90107,control,2020-07-09,8,POT-LX1,6,Facebook,0
fc3f29c6-5204-4cf2-b418-608ff0ab1282,control,2020-07-10,12,Samsung SM-A520F,6,Chrome Mobile WebView,0
fcad568e-da50-42d9-bfe8-d8056b5eb3a9,control,2020-07-05,3,Generic Smartphone,6,Chrome Mobile,0
fcb0ee15-55e6-4eba-88dc-dfedcd64231d,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0
fd096dd9-a9ca-400a-89da-f659834a1072,control,2020-07-05,4,CLT-L09,6,Chrome Mobile,0
fd53005c-f3f1-4f7d-97cc-84fab926bcaa,control,2020-07-04,4,Generic Smartphone,6,Chrome Mobile,0
ffb79718-6f25-4896-b6b3-e58b80a6e147,control,2020-07-09,7,Generic Smartphone,6,Chrome Mobile,0
ffca1153-c182-4f32-9e90-2a6008417497,control,2020-07-10,16,Generic Smartphone,6,Chrome Mobile,0
